id;name;host_id;neighbourhood_group;latitude;longitude;is_entire_home;price;number_of_reviews;last_review
38924227;Bonito apartamento en el centro histórico;298115017;Casco Antiguo;37.38807;-5.98494;true;50;15;14/03/2020
38925765;Piso Interesante. Nice flat;258735014;Macarena;37.40792;-5.98539;false;21;0;
38928536;CENTRICO, PATIO TIPICO SEVILLANO;45612253;Casco Antiguo;37.3956;-5.99048;true;66;11;15/03/2020
38931518;A Sevilla y triana 15' giralda y catedral alcázar;84152128;Triana;37.38185;-6.00923;false;45;28;30/08/2020
38934228;"Sueño de Triana 502
Free luggage store 24 h";54863577;Los Remedios;37.37888;-5.99954;true;22;42;12/02/2021
38966912;Duplex Jesús Gran Poder 4. Plaza de la Gavidia;298513132;Casco Antiguo;37.3949;-5.99672;true;125;9;05/01/2020
38978156;SEVILLA CENTRE **San Lorenzo Ivy**;298614924;Casco Antiguo;37.39555;-5.99787;true;56;30;10/10/2020
38980224;habitación cama matrimonio;33460374;San Pablo - Santa Justa;37.39802;-5.97746;false;39;1;22/10/2019
38986728;Loft 4 plazas nuevo en el centro junto a Ave;35659996;San Pablo - Santa Justa;37.39268;-5.97978;true;40;41;28/01/2021
38996500;Estudio 4 plazas nuevo en el centro junto a AVE;35659996;San Pablo - Santa Justa;37.39345;-5.98139;true;40;49;28/01/2021
39014320;SevillaDream House;12424854;Casco Antiguo;37.39326;-6.00144;true;121;0;
39017508;Ático en el corazón de Triana;179785468;Triana;37.38622;-6.00697;true;100;5;01/01/2020
39020349;Luminoso Ático en el Centro de Sevilla;114633510;Casco Antiguo;37.38554;-5.99474;true;110;0;
39025868;Triana Fabié;37014375;Triana;37.38519;-6.0036;true;39;35;29/01/2021
39029526;Doña Lola House;54951554;Triana;37.37986;-6.00879;true;400;1;11/03/2020
39031270;SEVILLA ÁTICO;272019951;Triana;37.37912;-6.00049;true;54;30;21/12/2020
39053641;Piso ”El Porvenir” acceso independiente y parking;3286697;Sur;37.36907;-5.98084;true;88;12;07/01/2021
39078250;AlohaMundi San Bernardo;118796113;Nervión;37.38535;-5.98476;true;57;25;10/03/2020
39081502;ATICO RUISEÑOR TRIANA;299533799;Triana;37.38146;-6.00687;true;66;5;28/02/2020
39082805;Triana Alfarería con Terraza y Solarium;4262133;Triana;37.38466;-6.00464;true;106;12;16/03/2020
39112597;Lujoso LOFT en pleno Casco histórico de Sevilla;4172025;Casco Antiguo;37.39131;-5.99362;true;90;5;01/01/2020
39112624;Triana auténtica: near citycenter, monuments&river;299823102;Triana;37.38208;-6.0084;true;52;9;24/01/2021
39128643;Bonito piso en Triana.;24165293;Triana;37.37876;-6.00352;true;65;17;01/03/2020
39143776;AlohaMundi San Leandro;118796113;Casco Antiguo;37.39084;-5.98617;true;44;6;06/03/2020
39172887;EL BALCÓN DE LAS SETAS  Centro Histórico - Center;300534710;Casco Antiguo;37.39278;-5.99161;true;58;40;25/01/2021
39186312;GotoSeville New smart mini studio 200;242344266;Casco Antiguo;37.3882;-5.99847;true;149;1;09/12/2019
39187127;Asunción 70. 2 bedrooms, 2 bathrooms;56838814;Los Remedios;37.37377;-5.99758;true;122;4;24/12/2020
39197307;PISO CALLE BETIS  con posibilidad de parking;15589434;Triana;37.38198;-5.9987;true;1000;17;30/11/2020
39220537;Charming apartment near Casa Pilatos.;81886059;Casco Antiguo;37.39184;-5.9877;true;67;17;12/10/2020
39222254;Spacious 3BR, fantastic balcony, central location;300984073;Casco Antiguo;37.38729;-5.99504;true;213;13;15/07/2020
39236897;Montañés Azahar Suite;209862890;Casco Antiguo;37.39752;-5.99775;true;138;1;01/01/2020
39241528;Habitación en Triana, el barrio de moda.;171767325;Triana;37.37865;-6.00882;false;30;4;24/02/2020
39245986;Alquilo magníficas  habitaciones en Avda Buhaira;44409089;Nervión;37.38532;-5.98051;false;27;4;25/11/2019
39260823;habitacion doble a 5' Feria y 10' del centro a pie;157549174;Los Remedios;37.37448;-5.99886;false;40;4;24/11/2019
39264390;Nuevo y Luminoso Apartamento! En Macarena. +WIFI;45273670;Macarena;37.40977;-5.98642;true;64;15;11/03/2020
39266195;"Next to the ""Mushrooms"", map room. 4PX";301453134;Casco Antiguo;37.39118;-5.98826;true;115;4;23/02/2020
39268648;Santa Ana Urban Apartment;301473052;Casco Antiguo;37.3979;-5.99706;true;75;14;29/12/2020
39268895;"Next to the ""Mushrooms"", bird room. 4PX";301453134;Casco Antiguo;37.39309;-5.98831;true;150;1;30/12/2019
39269332;"Next to the ""Mushrooms"", butterfly room. 4PX";301453134;Casco Antiguo;37.39299;-5.98941;true;150;3;03/01/2020
39270056;AlohaMundi Castilla I;118796113;Triana;37.38711;-6.00627;true;48;10;02/01/2021
39270635;AlohaMundi San Eteban I;118796113;Nervión;37.38872;-5.98409;true;44;18;01/02/2021
39271004;Parking and WIFI Santa Clara Central Estudio;301473052;Casco Antiguo;37.4004;-5.99767;true;309;8;23/02/2020
39272791;"Next to the ""Mushrooms"", very bright penthouse.4PX";301453134;Casco Antiguo;37.39314;-5.98924;true;134;8;12/10/2020
39278789;feel free to stay;301511124;Macarena;37.40565;-5.97808;false;35;2;26/10/2019
39289771;Luxury Landscaped Apartment 180 m, Downtown;294907845;Nervión;37.39016;-5.98349;true;152;2;31/12/2019
39290501;Tranquilidad y Minimalismo 5 px Sevilla 2 Hab-;51048225;Los Remedios;37.37432;-6.00011;true;58;8;31/08/2020
39308984;Precioso apartamento en el Arenal;68020018;Casco Antiguo;37.38456;-5.99751;true;79;15;09/03/2020
39319346;Lovely apartment in the heart of Seville.;301896762;Casco Antiguo;37.3855;-5.99643;true;70;16;13/10/2020
39335562;Ático magníficas vistas Río y Parque Maria Luisa;302124515;Los Remedios;37.37123;-5.9955;true;190;2;12/06/2020
39337839;Sientete como en tu propia casa;119796566;Casco Antiguo;37.38688;-5.99673;false;95;3;25/02/2020
39351968;Central loft 10 min from the Seville cathedral;299989201;Casco Antiguo;37.39191;-5.9939;true;51;13;02/11/2020
39355389;APARTAMENTOS EN EL ?? SEVILLA;269028619;Casco Antiguo;37.39208;-5.994;true;150;38;13/09/2020
39378106;Bonita y coqueta habitación;66578702;Nervión;37.38685;-5.96288;false;24;21;15/03/2020
39386786;Setas Sevilla – Central Lumineux Terrasse, 1 Ch AC;10795586;Casco Antiguo;37.39189;-5.99107;true;60;20;12/10/2020
39392333;Ático en pleno centro de Sevilla(parking opcional);301887895;Casco Antiguo;37.40105;-5.99163;true;59;15;17/03/2020
39424626;APARTMENT ON JUDERIA OF SEVILLE;230813171;Casco Antiguo;37.38905;-5.9866;true;64;1;03/01/2020
39434128;FAMILY APARTMENT IN HINIESTA;230813171;Casco Antiguo;37.39709;-5.98683;true;85;2;09/01/2020
39435637;FAMILY APARTMENT SAN LUIS;230813171;Casco Antiguo;37.4;-5.98861;true;66;0;
39435831;Relax en un lugar divertido;298079207;Este - Alcosa - Torreblanca;37.4085;-5.93474;false;15;0;
39435936;FAMILY APARTMENT IN SAN GIL, SEVILLE;230813171;Casco Antiguo;37.40148;-5.99258;true;67;2;03/01/2020
39436648;CENTRICAL FAMILY APARTMENT CANO Y CUETO;230813171;Casco Antiguo;37.38608;-5.98663;true;82;1;26/12/2019
39438164;WISH-SUITE ALFALFA;230813171;Casco Antiguo;37.39104;-5.99018;true;1046;0;
39438893;WISH-SUITE MURO DE LOS NAVARROS;230813171;Casco Antiguo;37.39198;-5.98535;true;1050;1;10/01/2020
39464636;Estupendo Apart. Alameda de Hércules (zona centro);303137468;Casco Antiguo;37.39912;-5.99295;true;23;21;15/02/2021
39476339;Espacio acogedor cerca del centro;303235864;Triana;37.37511;-6.01134;false;15;52;10/01/2021
39502055;Duplex Alameda de Hercules;14704588;Casco Antiguo;37.39637;-5.99543;true;126;3;04/01/2020
39502977;Estudio Independiente Centro de Sevilla;58291652;Casco Antiguo;37.39128;-5.9854;true;45;60;21/02/2021
39514874;AoA Alameda Apartment;11263265;Casco Antiguo;37.40094;-5.99533;true;41;25;21/02/2021
39517639;Nuevo apartamento San Luis;7233908;Casco Antiguo;37.39887;-5.98741;true;250;0;
39518013;Apartamento Triana (15);119408118;Triana;37.38414;-6.00574;true;45;8;01/01/2020
39523069;AlohaMundi San Julian;118796113;Casco Antiguo;37.39876;-5.98531;true;44;15;10/03/2020
39529103;Luxury  Apartament  Sevilla  Centro-Setas;256212866;Casco Antiguo;37.39115;-5.99272;true;100;35;15/03/2020
39532302;Penthouse in the Heart of Seville;209110979;Casco Antiguo;37.39485;-6.00112;true;60;8;06/09/2020
39544862;Modern apartment 2 Bd & 2 Bth near the Cathedral. Catedral V;92573910;Casco Antiguo;37.3853;-5.99462;true;79;4;27/02/2020
39545206;APTO. SEVILLA CENTRO;152677612;Casco Antiguo;37.38748;-5.99763;true;57;4;03/01/2020
39547230;[I19] Luminous and lively studio in the historical center;111692752;Casco Antiguo;37.39386;-5.99411;true;50;9;31/08/2020
39550363;Apartamento en pleno centro de Sevilla;93102911;Casco Antiguo;37.39454;-5.98558;true;45;10;11/10/2020
39554961;Piso con vistas al río, en el centro de Sevilla.;273475013;Casco Antiguo;37.38956;-6.00304;true;50;6;04/10/2020
39563671;Hostly Campana-modern 2 bd apartm-wifi-parking opt;3173171;Casco Antiguo;37.39236;-5.99412;true;47;27;14/02/2021
39565472;Apartment TRIANA Pelay - 2 Rooms;178921446;Triana;37.38445;-6.00106;true;63;2;21/12/2020
39573908;Apartamento Calle Peñuelas 3 Habitaciones;221125420;Casco Antiguo;37.39514;-5.98627;true;56;2;18/11/2019
39575927;La Puerta Verde: un oasis en el corazón de Sevilla;303851230;Casco Antiguo;37.39327;-5.98973;true;20;14;18/01/2021
39578612;CENTRO SAN LORENZO MIGUEL CID VFTSE-3085;68217468;Casco Antiguo;37.39728;-5.99926;true;97;4;03/02/2020
39580682;Cozy apartment for 4 people in the city centre;304116789;Casco Antiguo;37.39068;-5.9859;true;64;29;12/10/2020
39592307;Apartamento en la calle Verde;13419145;Casco Antiguo;37.38791;-5.98613;true;50;22;17/01/2021
39592640;Nice apartment 10 minutes from the cathedral;304116789;Casco Antiguo;37.38983;-5.98558;true;73;32;03/11/2020
39601775;Habitacion comoda;218434866;Macarena - Norte;37.42562;-5.96686;false;23;1;27/10/2019
39606675;pacheco y nuñez centro alameda;88508906;Casco Antiguo;37.40167;-5.99384;true;80;14;30/10/2020
39624890;C. XIX studio in La Juderia.;9649853;Casco Antiguo;37.38781;-5.98669;true;55;3;31/12/2020
39646268;Macarena's house;133572634;Macarena;37.40582;-5.97893;false;39;13;09/02/2020
39667940;Reformado, 3 habitaciones, 7 min estación de tren;304864385;San Pablo - Santa Justa;37.39681;-5.97444;true;231;13;11/03/2020
39672267;Apartamento UNICO Alcázar;304903777;Casco Antiguo;37.38319;-5.99064;true;84;23;01/03/2020
39672507;Apartamento ideal en la Alameda de Hércules centro;4380388;Casco Antiguo;37.39839;-5.99231;true;92;9;15/03/2020
39672717;2 BEDROOM APARTMENT IN TRIANA + WIFI;9464382;Triana;37.38749;-6.00737;true;40;11;15/09/2020
39681161;Casa muy linda y preciosa en Sevilla 5;172708476;Este - Alcosa - Torreblanca;37.38486;-5.90712;false;25;0;
39683095;HABITACIÓN CON SALÓN PRIVADO EN LA MACARENA;90246847;Macarena;37.40412;-5.98556;false;48;2;02/01/2020
39686326;Habitación privada en el centro de Sevilla.;291769461;Casco Antiguo;37.39224;-5.98465;false;33;1;17/11/2019
39689435;Soleado piso con balcones en el centro de Sevilla.;39710869;Casco Antiguo;37.39319;-5.99361;true;129;49;29/10/2020
39691592;CLB F. Rubio;119408720;Casco Antiguo;37.38727;-5.98879;true;40;19;28/10/2020
39692245;Baños Donkey;63098625;Casco Antiguo;37.39537;-5.99881;true;68;3;03/01/2020
39693112;Confortable y Acogedor  Apto.  en Patio Sevillano;174163139;Casco Antiguo;37.40082;-5.99505;true;59;0;
39693564;Espacioso Apartamento Superior  en Patio Sevillano;174163139;Casco Antiguo;37.40179;-5.99608;true;59;0;
39694235;Magnífico  Apartamento en Patio Sevillano;174163139;Casco Antiguo;37.39991;-5.99445;true;59;0;
39725546;Tranquilo y Bonito Apartamento Triana;51928509;Triana;37.38895;-6.00964;true;73;103;26/02/2021
39727528;#¿NOMBRE?;305234508;Casco Antiguo;37.38969;-5.98545;true;117;10;01/02/2021
39739073;Mezquita Cinco Apartamentos - Apartamento Atico. Capacidad maxima 2 personas;302257172;Casco Antiguo;37.3844;-5.98837;false;540;3;03/02/2020
39739188;Mezquita Cinco Apartamentos - Apartamento Duplex. Capacidad máxima 4 personas;302257172;Casco Antiguo;37.38632;-5.98717;false;540;0;
39740506;Bonito y Cómodo apartamento Triana;51928509;Triana;37.3901;-6.01076;true;35;90;27/02/2021
39742706;DOUBLE BEDROOM PRIVATEWC&TV 15MIN AIRPORT&FIBES;199762402;Este - Alcosa - Torreblanca;37.40079;-5.92574;false;27;16;22/10/2020
39745342;INDUSTRIAL HOME AEROPUERTO. WI-FI, NETFLIX.;2055656;San Pablo - Santa Justa;37.39813;-5.96082;true;45;104;21/02/2021
39745551;Nice Apartment next to Plaza de Armas;305485166;Casco Antiguo;37.39611;-6.00057;true;80;16;17/10/2020
39747988;Luxury Santiago Donkey;63098625;Casco Antiguo;37.39185;-5.98678;true;79;1;12/10/2020
39765648;Sunny and bright apartment at historical center;119122381;Casco Antiguo;37.39145;-5.98436;true;51;1;01/03/2020
39772602;Acogedor Apartamento en el Arenal;14958822;Casco Antiguo;37.385;-5.99647;true;75;4;23/02/2020
39773917;CASA DE LA MURALLA.Junto Basílica de la MACARENA;305719234;Macarena;37.40386;-5.98721;true;28;15;03/01/2021
39776222;Eva Recommends Alberto Lista your house in Seville;31420918;Casco Antiguo;37.39719;-5.9914;true;103;1;03/11/2019
39777294;YOUNG GUEST ROOM 1-2 PERSONS 10 MIN AIRPORT&FIBES;199762402;Este - Alcosa - Torreblanca;37.40178;-5.92496;false;23;29;24/11/2020
39793585;Nordic Style Seville Triana;74503540;Triana;37.38774;-6.00761;true;81;5;25/02/2020
39793699;Maribel;305890165;Macarena;37.40692;-5.9777;false;35;9;29/12/2019
39815907;Casa Mora Triana. Ático-dúplex con terraza mirador;51077207;Triana;37.38571;-6.00429;true;84;18;12/02/2021
39819459;Frente al Estadio del Sevilla. Nervión/La Buhaira;175302606;Nervión;37.38103;-5.97153;true;60;2;03/01/2020
39833232;Casa Din;111577075;Casco Antiguo;37.38728;-5.98653;false;30;0;
39838294;Apartamento Sevilla Centro 3 Habitaciones;269512747;Casco Antiguo;37.3956;-5.98643;true;54;1;09/03/2020
39840923;Nice Seville City Center;364267118;Casco Antiguo;37.39752;-5.98563;true;45;24;14/02/2021
39859141;GotoSeville Cozy 2BD apartment 18th century  palac;242344266;Casco Antiguo;37.38888;-5.99163;true;191;13;12/10/2020
39877698;Apartamento en San Vicente;307097079;Casco Antiguo;37.39543;-6.00046;true;92;5;08/03/2020
39878626;Mezquita Cinco Apartamentos - Apartamento 2  personas máximo. 1  habitación.;302257172;Casco Antiguo;37.38464;-5.98725;false;540;0;
39879925;Ático céntrico con terraza privada en San Julián;266288746;Casco Antiguo;37.3977;-5.98446;true;35;8;23/02/2021
39880240;Céntriko Apartments - Ático;305225950;Casco Antiguo;37.38868;-5.99259;true;67;1;27/09/2020
39881207;Un lugar de descanso en el centro de Sevilla.;77638742;Casco Antiguo;37.39456;-5.98972;true;95;2;18/11/2019
39900218;Centro Histórico - Patio en Santa Cruz - Tranquilo;24662280;Casco Antiguo;37.38677;-5.98603;true;73;3;09/03/2020
39904782;RentalSevilla Nice and cozy apartment next to Betis Stadium;170512874;Palmera - Bellavista;37.35308;-5.97729;true;243;7;09/03/2020
39909247;Precioso Apartamento Familiar con Parking opcional;287871445;Casco Antiguo;37.39837;-5.9862;true;60;0;
39922875;Corazon de triana;50474476;Triana;37.38339;-6.00808;true;110;3;01/03/2020
39923455;Vista alegre.;270948281;Este - Alcosa - Torreblanca;37.40496;-5.93895;true;59;8;17/01/2020
39943378;The Old Print House;57717385;Casco Antiguo;37.38857;-5.99253;true;90;28;12/10/2020
39943415;Acogedor,excelente ubicación  Alameda Hércules.;307898052;Casco Antiguo;37.39738;-5.99413;true;94;2;18/11/2019
39943910;Apartamento cerca a Alameda de Hércules;189203635;Casco Antiguo;37.39604;-5.98783;true;50;10;12/03/2020
39945245;Muy céntrico, acogedor y luminoso- San Vicente, 45;307898052;Casco Antiguo;37.3967;-5.99862;true;173;2;01/03/2020
39946187;Silencioso, moderno y acogedor - Metropol Parasol;307898052;Casco Antiguo;37.3937;-5.9904;true;119;0;
39957559;1 BD apartment  in the heart of Seville with great views. San Pablo VI;184049152;Casco Antiguo;37.38969;-5.99796;true;99;0;
40026584;Frente al Mercado, acogedor y con encanto, ARENAL;150396466;Casco Antiguo;37.38854;-6.00065;true;57;5;29/02/2020
40047108;Preciosa habitación con terraza ajardinada común 1;7087304;Casco Antiguo;37.3958;-5.99394;false;55;3;27/01/2020
40047864;Teodosio  Apartment Sevilla;25643998;Casco Antiguo;37.39743;-5.99912;true;59;0;
40049210;Piso coqueto en Feria;156012610;Casco Antiguo;37.40057;-5.99064;true;39;38;21/02/2021
40051058;charming apartment;308903700;Casco Antiguo;37.39961;-5.9878;true;100;3;06/03/2020
40052526;Family and Centrical Bulevar Alameda;230813171;Casco Antiguo;37.39936;-5.99397;true;64;1;02/12/2020
40076078;Céntriko Apartments - 5;305225950;Casco Antiguo;37.38847;-5.99412;true;75;0;
40077139;Luminoso apto. Sevilla centro, junto a Las Setas.;121109210;Casco Antiguo;37.39526;-5.99185;true;48;9;04/01/2021
40080957;Apartamento acogedor en pleno centro histórico;88476991;Casco Antiguo;37.39669;-5.9895;true;130;2;02/01/2020
40081498;Apto.2 dorm. Centro, junto Catedral y El Alcazar;144100195;Casco Antiguo;37.38753;-5.99533;true;108;1;23/02/2020
40084233;Lirio Donkey Piscina preguntar C-19 y Parking;63098625;Casco Antiguo;37.38931;-5.9883;true;79;4;12/10/2020
40084850;San Antonio Donkey;63098625;Casco Antiguo;37.39832;-5.99933;true;52;8;12/10/2020
40099238;Céntriko Apartments - 2;305225950;Casco Antiguo;37.38839;-5.99369;true;69;0;
40100931;Céntriko Apartments - 3;305225950;Casco Antiguo;37.38713;-5.99303;true;75;0;
40101378;Céntriko Apartments - 4;305225950;Casco Antiguo;37.3887;-5.99383;true;67;0;
40108067;Habitación privada con calor de hogar;5829535;San Pablo - Santa Justa;37.39552;-5.97836;false;35;8;08/03/2020
40111789;Plaza de las Moravias;15595277;Casco Antiguo;37.39824;-5.9855;true;105;5;25/02/2020
40115127;El Apartamento de Rosi;94660309;Casco Antiguo;37.40195;-5.99336;true;53;2;14/03/2020
40124047;Céntriko Apartments - Apart. 1.;305225950;Casco Antiguo;37.38753;-5.99376;true;77;0;
40124893;Apartamento Triana-Centro con PARKING disponible;309657647;Triana;37.38953;-6.01011;true;57;8;09/03/2020
40128519;Charming apartment in the historic center Seville;309683434;Casco Antiguo;37.39423;-5.98974;true;50;8;14/03/2020
40133557;Las Americas Residential Complex | Parking & Metro;310399103;Sur;37.36279;-5.95362;true;55;7;11/08/2020
40137150;Triana y arte;309752485;Triana;37.37853;-6.00858;true;33;7;31/10/2020
40147765;NUEVO y ACOGEDOR en Macarena Parlamento Alameda;55540853;Macarena;37.40404;-5.9901;true;84;8;18/03/2020
40167402;Tranquilo apartamento céntrico en Sevilla;176019915;Casco Antiguo;37.39893;-5.98533;true;40;15;28/02/2021
40180121;Apartamento Centro Sevilla;51817697;Casco Antiguo;37.3989;-6.00062;true;124;4;09/02/2020
40190092;"Modern attic/pool at the Cathedral
Free parking";254272282;Casco Antiguo;37.38406;-5.99443;true;383;12;02/01/2021
40191645;Atico Buahira;310402813;Nervión;37.38756;-5.97543;true;100;1;23/02/2020
40207821;SUNNY DOUBLEROOM LOW/COST IN TOWN SEVILLA TERRACE;232087128;Los Remedios;37.37806;-6.00012;false;43;36;05/12/2020
40225380;Apartamento de lujo , bien sitiado y sin ruidos;89658862;Sur;37.36732;-5.97544;true;130;1;24/02/2020
40227446;HSH Gandesa - Moderno apartamento en el centro;310687142;Casco Antiguo;37.38814;-5.9906;true;79;3;19/07/2020
40227696;Apartamento de lujo junto a la catedral. Centro;310689799;Casco Antiguo;37.38693;-5.99165;true;87;13;07/09/2020
40247359;LA CASITA DE SEVILLA;15603326;Triana;37.384;-5.9993;true;929;1;02/01/2020
40248800;San Bernardo Lux+ Parking;310858072;Nervión;37.38302;-5.98332;true;49;19;14/02/2021
40250735;Don Pedro Niño. Studio apartment in the centre;89331773;Casco Antiguo;37.3952;-5.99274;true;73;4;30/08/2020
40251964;AlohaMundi Cruz Verde I;118796113;Casco Antiguo;37.3984;-5.99054;true;44;10;08/08/2020
40255282;YOUR IDEAL APARTMENT / 1 HAB 4 PX / DELUXE WIFI/AC;51048225;Casco Antiguo;37.39688;-5.9931;true;44;5;08/03/2020
40255833;Santa Marina pivate terrace/ ATICO VFT/SE/06688;310906265;Casco Antiguo;37.39888;-5.98722;true;70;15;30/10/2020
40273374;Precioso apartamento  centro/Beautiful apartment;7102408;Casco Antiguo;37.39726;-5.99209;true;68;3;02/02/2020
40274288;Apartment @ Triana Luxury Home in the heart of Triana by the river and Betis st.;201470220;Triana;37.38417;-6.00325;true;269;0;
40283187;Sol centro apartment;126472204;Casco Antiguo;37.3949;-5.98319;true;51;4;05/02/2020
40296239;Cozy interior studio with kitchen;257523456;Casco Antiguo;37.39802;-5.99337;true;56;11;09/10/2020
40296808;[I20] Charming one bedroom apartment with patio.;111692752;Casco Antiguo;37.4005;-5.98652;true;53;4;18/10/2020
40296899;Spacious and exterior apartment with bathtub;257523456;Casco Antiguo;37.39797;-5.99206;true;66;13;13/10/2020
40297619;Elegant apartment with two independent bedrooms;257523456;Casco Antiguo;37.39598;-5.99184;true;96;1;13/09/2020
40297941;Studio with two beds plus an additional bedroom;257523456;Casco Antiguo;37.39579;-5.99311;true;126;0;
40298019;Bonito y céntrico 3 rooms Dto.for months;119579489;Nervión;37.39202;-5.98358;true;60;0;
40298238;Exterior apartment with two separate bedrooms;257523456;Casco Antiguo;37.39761;-5.99201;true;136;2;11/10/2020
40308070;La Casa del Lago;96295373;Cerro - Amate;37.38289;-5.94745;true;350;0;
40312900;TRIANA HISTORIC SEVILLA CENTER, (+FREE PARKING);175608443;Triana;37.38092;-6.00051;true;45;40;28/12/2020
40334048;Centro histórico: acogedor apto. en casa señorial;76365614;Casco Antiguo;37.39703;-5.99099;true;120;0;
40335808;RD TRIANA. Bright Modern Comfortable apartment 2D and 2B;5406544;Triana;37.38268;-6.0027;true;83;14;19/10/2020
40343196;STYLISH AND BRIGHT  APARTMENT IN TRIANA;311778933;Triana;37.37884;-6.00087;true;55;18;07/06/2020
40359506;Hostal Alcobia, con baño privado, en el centro.;311960755;Casco Antiguo;37.38876;-5.98846;false;25;132;07/02/2021
40360437;Hostly O'Donnell A modern &central loft-Parking Op;3173171;Casco Antiguo;37.39156;-5.99671;true;39;23;06/02/2021
40361533;Céntrico y Luminoso con 2 dormitorios. A/C + WIFI;174362050;Casco Antiguo;37.40161;-5.99087;true;500;8;13/03/2020
40362638;Palacios Malaver;19949618;Casco Antiguo;37.39828;-5.99105;true;31;65;13/02/2021
40366844;FAB CHATEAU DOÑA ELVIRA SQUARE PRIVATE GARDEN POOL;24230477;Casco Antiguo;37.38396;-5.99165;true;450;0;
40385815;"Bonito apartamento en ""Las Setas"", pleno  centro";1391956;Casco Antiguo;37.39448;-5.9916;true;50;0;
40386582;Piso nuevo en Nervión;49940320;Nervión;37.38767;-5.97497;true;88;3;23/02/2020
40387749;Apartamento con encanto  - 1 C - Triana /centro;312188881;Triana;37.3834;-6.00448;true;49;4;02/01/2021
40397226;Amazing Penhouse Alameda, Parking, Downtown.;589600;Casco Antiguo;37.40029;-5.99391;true;70;3;24/02/2020
40397495;Cozy&beautiful apartment in the heart of Seville;312223474;Casco Antiguo;37.39068;-6.00086;true;65;31;08/01/2021
40401091;EL CORAZÓN DE SEVILLA, EL COLOR DE LA ALAMEDA;81469607;Casco Antiguo;37.39743;-5.99731;true;59;17;20/07/2020
40412657;La casa de Ángel;67305124;Casco Antiguo;37.40257;-5.99354;true;53;12;30/12/2020
40414815;Bright and renovated center.Parking Opc.;51048225;Casco Antiguo;37.40064;-5.9873;true;73;5;29/02/2020
40415120;Apartamento Tetuan con balcones a la calle;214836648;Casco Antiguo;37.38919;-5.99456;true;80;0;
40429019;Apartamento Plaza de España;221125420;Palmera - Bellavista;37.36748;-5.98954;true;91;5;08/10/2020
40429253;Apartamento Sevilla Nervión Cerca Metro y Centro;28320584;Nervión;37.38227;-5.96788;true;55;0;
40436112;Apartamento acogedor y tranquilo en Triana/Centro;312762234;Triana;37.38452;-6.00521;true;42;3;03/01/2020
40436417;Cerca de Plaza España, Virgen del Rocío, Parque;304298950;Sur;37.37236;-5.97539;false;18;20;24/12/2020
40438964;Estancia increíble en un catamarán en Sevilla;312803387;Los Remedios;37.36901;-5.99411;true;375;1;20/02/2020
40440686;Apartamento Tetuán en el corazón de Sevilla;214836648;Casco Antiguo;37.39027;-5.99521;true;77;0;
40444592;Apartamento Sevillanos Ilustres;97997866;Casco Antiguo;37.38618;-5.99721;true;135;1;03/12/2019
40456420;Casa Palacio, Apartamento en el centro de Sevilla;28142170;Casco Antiguo;37.39252;-5.98975;true;75;3;25/02/2020
40480107;Exclusivo Ático con Terraza;221125420;Sur;37.36799;-5.97819;true;59;0;
40490629;TOP DOUBLE ROOM DESIGN/TOWN TERRACE/RIVER/AC/WIFI;232087128;Los Remedios;37.3787;-5.99948;false;11;26;01/02/2021
40496355;Lovely Single Room perfectly located (1º de Mayo);313505054;Nervión;37.38223;-5.95961;false;12;0;
40496361;Cosy Double Room perfectly located (1º de Mayo);313505054;Cerro - Amate;37.38291;-5.95745;false;16;0;
40496514;??CENTRO ¡NUEVO! y luminoso apt. 8 min. catedral??;313507914;Casco Antiguo;37.38967;-5.99792;true;113;7;12/03/2020
40505491;Estudio en el centro - Casa de Pilatos;313586495;Casco Antiguo;37.38982;-5.98657;true;100;0;
40506112;ISpal City center with parking (vftse06601);313591189;Casco Antiguo;37.3898;-5.99095;true;95;8;15/03/2020
40507740;SEVILLA TRIANA;272019951;Triana;37.38026;-5.99991;true;31;23;07/01/2021
40524560;El Rincón de Alma. Triana, piscina,metro,Parking;313627985;Triana;37.37541;-6.01026;true;150;3;05/03/2020
40525053;"Habitacion ""Alfalfa""";291478678;Casco Antiguo;37.39002;-5.99263;false;35;2;16/03/2020
40528355;Cozy 4 pax at XVIIth c house At Triana with a view;313812892;Triana;37.38496;-6.00299;true;120;7;13/09/2020
40528894;La experiencia de Triana y Sevilla juntos;313798363;Triana;37.38661;-6.00598;true;63;6;08/03/2020
40536730;Ático en el Centro de la Ciudad;209110979;Casco Antiguo;37.39152;-6.00117;true;70;7;22/08/2020
40547827;Ático en Calma SuiteDreams;314098558;Casco Antiguo;37.39123;-5.99684;true;70;0;
40547982;Apartamento Torres;269512747;Casco Antiguo;37.40071;-5.99199;true;57;1;08/03/2020
40557452;Macarena Centro coqueto y con acceso independiente;160087965;Macarena;37.40406;-5.99267;true;60;6;14/03/2020
40574186;NUEVO Y MODERNO. LUKANDA 1. MUY CÉNTRICO;54707660;Casco Antiguo;37.38671;-5.99288;false;52;0;
40577304;Apartamento en pleno Centro de Sevilla.;312850432;Casco Antiguo;37.38986;-5.98622;true;70;6;12/10/2020
40585251;Habitación Setas;58291652;Casco Antiguo;37.39255;-5.98497;false;30;13;13/01/2021
40592444;Betis del Oro;311927935;Triana;37.38234;-5.99919;false;180;0;
